"(<SimilarityFunctionType.COSINE_SIMILARITY: 1>, <FeaturesType.MFCC_STATS: 11>)",-0.0005574176413938403,-0.00045685001416131857,0.00014400936895981432,4.3457304127514365e-05,-5.662845331244171e-05,0.00034419589792378247,0.0003433798218611628,0.0007445232989266515,-0.00015685253660194576,4.283164511434734e-05,4.366451990790665e-05,1,0.00024397032801061868,-0.0002569401974324137,-0.0005575173837132752,0.00014310088474303484,0.00024288000306114555,0.0005435270664747805,0.00014434128417633473,0.00014434128417633473,-0.0001572465430945158,0.00024278075201436878,0.0001429788116365671,4.360268940217793e-05,-0.0006573652033694088,0.0006440397002734244,0.2471408157236874,0.00024278075201436878,4.347463487647474e-05,-0.0006579548958688974,-0.000557414717040956,-0.0001571911561768502,4.295552265830338e-05,-5.6900253985077145e-05,-5.6900252820923926e-05,-0.0005579348409082741,0.0001430979440920055,-0.000157228879397735,-0.0005567205767147243,0.00014327360549941658,-5.662739975377917e-05,0.054837642112979666,0.00034344215993769466,-0.0008584128913935274,-0.0003570069605484605,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253,0.0002443828503601253
"(<SimilarityFunctionType.COSINE_SIMILARITY: 1>, <FeaturesType.RESNET: 12>)",-0.00015760650392621756,-0.0001576373155694455,4.403331084176898e-05,-0.0002572636876720935,-0.00025726509629748763,-5.6706198956817386e-05,-5.6849317625164984e-05,-0.00015704472665674984,-5.692533450201154e-05,0.0005446940730325878,0.0006439909536857158,0.00024397032801061868,1,-0.0003571530617773533,0.00044221091899089517,0.00044287892058491706,0.00024348939768970013,0.00024328228086233138,0.000544002209790051,0.000544002209790051,-5.7100026169791817e-05,0.0002433902700431645,0.000643912530504167,-0.00045791390235535803,0.0002444953995291144,0.00034417201415635644,-0.0003574298007879406,0.0002433902700431645,-0.00045757548534311357,-0.00035812106449157,-0.00015761085203848778,-0.0006575259822420776,0.0009446117375046015,0.0009444571076892317,0.0009444571076892317,0.0008452509343624115,-5.667683901265264e-05,-0.0003577243455220014,-0.00015719597809948026,-0.0006575689627788961,0.0008436317357700318,0.0004436314129270613,-0.00045766883296892045,-5.699494620785117e-05,-0.00025798371993005273,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285,0.00024433370446786285
"(<SimilarityFunctionType.COSINE_SIMILARITY: 1>, <FeaturesType.VGG19: 13>)",4.296718747355044e-05,-0.0006580015737563372,-5.6952672312036154e-05,0.00034365682513453065,0.00034356922027654945,0.0003444079728797078,0.00024359373026527464,-0.00045802488340996206,-0.0002570973988622427,-0.00035779420286417005,0.3443617202620953,-0.0002569401974324137,-0.0003571530617773533,1,0.2888488755188882,-0.00045815167715772986,0.00014293503831140696,-5.717260995879769e-05,-0.00015698339557275177,-0.00015698339557275177,-0.0006576469936408103,0.00014284175005741418,-5.736227612942457e-05,0.0001437226077541709,4.310552845709026e-05,0.0027510572096798567,-0.00025780953001230955,0.00014284175005741418,0.03962983609642833,0.08131214396562428,4.296433879062533e-05,0.00034379107761196793,-0.0008577374008018523,4.277438158169389e-05,4.277438158169389e-05,-0.0002573625661898404,-0.0003569979104213417,-5.7357094483450055e-05,-0.0001575754617806524,0.0007439786009490489,0.023486559526063502,0.00024295487673953176,0.0001430109713692218,0.07468807675642893,0.03180108535801992,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457,-0.00015639244113117457
"(<SimilarityFunctionType.COSINE_SIMILARITY: 1>, <FeaturesType.BLF_SPECTRAL: 14>)",0.00034392083412967625,-0.0005577215331140906,0.00014370577409863471,-5.6254270020872355e-05,-5.627167643979192e-05,-0.00015711736283265056,4.3241798412054774e-05,-0.0001576122152619064,-0.0001574301696382463,-0.0004570959182456136,0.3098901583603583,-0.0005575173837132752,0.00044221091899089517,0.2888488755188882,1,0.00034348315792158245,0.00014459266560152173,-0.00015635427087545394,4.33461950160563e-05,4.33461950160563e-05,4.266090109013021e-05,0.00024471207638271153,-0.00035745109198614955,0.0004439181089401245,0.0002428312844131142,0.0026510520337615162,-0.00015786629868671297,0.00024471207638271153,0.03341662967693992,0.18052648406708613,0.0003439048700965941,-5.680147209204733e-05,-0.00025713948532938956,-5.6678145192563534e-05,-5.6678145192563534e-05,-0.0005578293767757714,0.0004436563747003675,4.2409654706716534e-05,-0.00025798558606766165,-0.00015765094314701856,0.019778468118747696,4.3341382406651975e-05,-0.0002561334474012256,0.04523155239643529,0.04542987141408958,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726,-0.000157410881947726
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.LYRICS_TF_IDF: 0>)",0.031305215246975424,4.301787237636745e-05,0.02178736455156468,-5.724016460590065e-05,-5.727082258090377e-05,-0.0002572881954256445,0.0003428083565086126,0.00014369753655046224,4.35774982906878e-05,-5.683956085704267e-05,0.00024307012790814042,0.00014310088474303484,0.00044287892058491706,-0.00045815167715772986,0.00034348315792158245,1,-0.00015707253362052143,-0.0003571729944087565,0.00014393628458492458,0.00014393628458492458,0.0003434091992676258,-5.687849596142769e-05,-0.00035692341974936427,0.0007444183703046292,0.0008437143743503839,-0.00025697478442452846,-0.0003564079594798386,-5.687849596142769e-05,-5.615147529169917e-05,-0.000557826601434499,0.03130502116749995,0.0004440695804078132,0.010868541587842628,0.00024315772112458943,0.00024315772112458943,0.0015449649910442532,0.0004440234403591603,4.320658859796822e-05,0.000343424454331398,-5.661559756845236e-05,-5.719241802580655e-05,0.00014391224132850766,-5.6880138581618665e-05,-0.00045760748093016447,0.00014228977262973786,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05,-5.709330318495631e-05
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.LYRICS_WORD2VEC: 1>)",-0.0003572660929057747,-0.0003573870344553143,-0.0006579078373033553,-0.00025730361929163334,-0.0002573371620383114,0.0009442334994673729,-0.00045722654205746947,0.0006444131350144744,0.0005435798247344791,4.333912511356175e-05,-0.0002565977245103568,0.00024288000306114555,0.00024348939768970013,0.00014293503831140696,0.00014459266560152173,-0.00015707253362052143,1,0.8397666811943054,-0.0014589790801983326,-0.0014589790801983326,-5.693646613508463e-05,0.9599416851997375,0.6995623707771301,-0.00015708228806033731,4.320954554714262e-05,-0.0011585413769353182,-0.00015708232414908706,0.9599416851997375,0.0002435014583170414,0.0003436473896726966,-0.0003573741321451962,0.0007442308613099158,0.0007442309940233826,-0.0014589792024344206,-0.0014589792024344206,-0.0014589792373590172,-0.0014589792187325657,-0.0014589791116304696,-0.0014589792327024042,-0.0014589792117476463,0.0041491924156434835,-0.0005576660158112645,-0.0014589792233891785,0.005150652022566646,-0.0010583954979665577,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.LYRICS_BERT: 2>)",-0.0005576088663656265,-0.00025693050236441195,-0.0005581150122452528,-0.000457680041436106,-0.00045767867239192127,0.0009442505252081901,-0.0005575869069434702,0.0005443112913053482,0.0003433739417232573,4.3814796954393386e-05,-0.0003571080463007092,0.0005435270664747805,0.00024328228086233138,-5.717260995879769e-05,-0.00015635427087545394,-0.0003571729944087565,0.8397666811943054,1,-0.0014589790801983326,-0.0014589790801983326,0.0001433554117102176,0.7997083067893982,0.8597957491874695,-0.00045752011821605267,4.3209500145167116e-05,-0.0011585413885768503,4.3209498981013896e-05,0.7997083067893982,0.0006440851371735335,-5.693624611012638e-05,-0.0005576659552752972,0.0007442306564189494,-0.000357374120503664,-0.0014589792001061142,-0.0014589792001061142,-0.001458979258313775,-0.0014589792140759527,-0.001458979113958776,-0.0014589792373590172,-0.0014589792327024042,-0.00035737410536967217,-0.0002572283416520804,-0.001458979215240106,-0.0006578118586912751,-0.0013588332489598543,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.BLF_CORRELATION: 3>)",4.3318679090589284e-05,0.00044395280187018213,4.381509847007692e-05,0.0009440150670707225,0.0008440180018078535,0.0005430907162372023,-0.00035726010100916027,0.00024313305388204754,-0.0004580069915391505,0.00044396333745680747,0.00044259485439397396,0.00014434128417633473,0.000544002209790051,-0.00015698339557275177,4.33461950160563e-05,0.00014393628458492458,-0.0014589790801983326,-0.0014589790801983326,1,0.9999999457597732,-0.0010581999574787915,-0.0014589790592435747,-0.0014589789789170027,-0.000657826530514285,0.00014346915995702147,-0.0003576807829085737,0.0002434602251742035,-0.0014589790592435747,-0.00035746763227507473,-0.0007579404360149055,4.325297777540982e-05,-0.0013588332256767898,-5.700089037418365e-05,-0.0014589791931211948,-0.0014589791931211948,-0.001458979183807969,-0.0012586874328553677,0.017568494903389364,-0.0014589792129117995,-0.0014589791593607516,-0.00035746782785281536,0.0010445133736357093,-0.0014589792082551868,0.0011447264440357684,-0.0005575844924896956,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.BLF_DELTASPECTRAL: 4>)",4.3318679090589284e-05,0.00044395280187018213,4.381509847007692e-05,0.0009440150670707225,0.0008440180018078535,0.0005430907162372023,-0.00035726010100916027,0.00024313305388204754,-0.0004580069915391505,0.00044396333745680747,0.00044259485439397396,0.00014434128417633473,0.000544002209790051,-0.00015698339557275177,4.33461950160563e-05,0.00014393628458492458,-0.0014589790801983326,-0.0014589790801983326,0.9999999457597732,1,-0.0010581999574787915,-0.0014589790592435747,-0.0014589789789170027,-0.000657826530514285,0.00014346915995702147,-0.0003576807829085737,0.0002434602251742035,-0.0014589790592435747,-0.00035746763227507473,-0.0007579404360149055,4.325297777540982e-05,-0.0013588332256767898,-5.700089037418365e-05,-0.0014589791931211948,-0.0014589791931211948,-0.001458979183807969,-0.0012586874328553677,0.017568494903389364,-0.0014589792129117995,-0.0014589791593607516,-0.00035746782785281536,0.0010445133736357093,-0.0014589792082551868,0.0011447264440357684,-0.0005575844924896956,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793,-0.0014589786087162793
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.BLF_LOGFLUC: 5>)",-0.00015757872723042965,0.0006442295026499778,-0.00025735677336342634,0.0011468394135590644,0.001146776705281809,0.002347404907923192,0.0001426371617708355,0.0005451719195116311,0.001046202713623643,0.00014401604305021464,-0.0006578642351087183,-0.0001572465430945158,-5.7100026169791817e-05,-0.0006576469936408103,4.266090109013021e-05,0.0003434091992676258,-5.693646613508463e-05,0.0001433554117102176,-0.0010581999574787915,-0.0010581999574787915,1,-5.718252738006413e-05,0.000344361470779404,-0.000156621839851141,0.0008443589659873396,-5.712797283194959e-05,0.000643574473215267,-5.718252738006413e-05,0.000843870920361951,0.00014316949644126,-0.00015734966495074333,-0.0009582292300183326,-0.00025706063606776295,-0.0011584712716285138,-0.0011584712716285138,-0.0009582397888880223,-0.0005578546435572207,-0.00035668576369062065,-0.0008581476751714945,-0.00025794523884542286,-0.0006576310552190989,0.0009447720844764263,-0.00035751297953538595,0.00014336237567476927,-5.709135090000927e-05,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136,0.0002434858214110136
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.BLF_SPECTRALCONTRAST: 6>)",-0.00025703127263113854,-5.635695531964302e-05,-0.0006579588900785893,-0.00025737364077940586,-0.000257376580266282,0.0010442598583176733,-0.00035719028557650744,0.0006444131419993937,0.00034345730557106436,4.32515237480402e-05,-0.00025666765170171855,0.00024278075201436878,0.0002433902700431645,0.00014284175005741418,0.00024471207638271153,-5.687849596142769e-05,0.9599416851997375,0.7997083067893982,-0.0014589790592435747,-0.0014589790592435747,-5.718252738006413e-05,1,0.6595039963722229,-0.00015708231716416777,4.3209600262343885e-05,-0.001158541386248544,-0.00015708233113400638,1.0,-5.693633109331131e-05,0.0003436473978217691,-0.0002572281891480088,-0.0009582496050279587,0.000744231027783826,-0.0014589792012702674,-0.0014589792012702674,-0.00145897924201563,-0.0014589792187325657,-0.0014589791302569211,-0.0014589792327024042,-0.0014589792117476463,0.0041491924528963865,-0.0005576659762300551,-0.0014589792129117995,0.005150652208831161,-0.0010583954979665577,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.BLF_VARDELTASPECTRAL: 7>)",-0.00035691588651388885,-0.0001565351604949683,-0.0005581599590368569,-0.00015747603843919934,-0.00015746144112199545,0.0007440071634482592,-0.0004572134150657803,0.00024365022080019116,4.331153235398233e-05,0.00014430947951041162,-0.0006580240442417562,0.0001429788116365671,0.000643912530504167,-5.736227612942457e-05,-0.00035745109198614955,-0.00035692341974936427,0.6995623707771301,0.8597957491874695,-0.0014589789789170027,-0.0014589789789170027,0.000344361470779404,0.6595039963722229,1,-0.0006578118808101863,4.320952808484435e-05,-0.001158541397890076,-0.00025722824851982296,0.6595039963722229,0.0007442310440819711,0.00014335556770674884,-0.0003573740960564464,0.0007442306948360056,0.00014335548505187034,-0.0014589791919570416,-0.0014589791919570416,-0.0014589792490005494,-0.0014589792140759527,-0.0014589791069738566,-0.0014589792303740978,-0.001458979246672243,-0.0013588333048392088,-0.0009582496248185634,-0.0014589792140759527,-0.0007579577807337045,-0.0013588332501240075,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372,-0.0014589786296710372
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.ESSENTIA: 8>)",4.240823443979025e-05,-0.0004575114755425602,4.44347329903394e-05,0.0021469038410577923,0.0022469255526084454,0.002749377265572548,0.0002430940605700016,0.003348753482569009,0.0030497416644357147,0.0005435717815998941,-5.681690294295549e-05,4.360268940217793e-05,-0.00045791390235535803,0.0001437226077541709,0.0004439181089401245,0.0007444183703046292,-0.00015708228806033731,-0.00045752011821605267,-0.000657826530514285,-0.000657826530514285,-0.000156621839851141,-0.00015708231716416777,-0.0006578118808101863,1,-5.69223368074745e-05,-0.00035654952633194624,0.00014327142387628554,-0.00015694077825173736,-0.0005576352588832379,-0.00025731322355568406,4.2878228705376386e-05,-0.00015743415453471244,4.409784800373018e-05,-0.0006580905255395919,-0.0006580905255395919,-0.00045757459360174836,-0.0002573685185052455,0.001044906988972798,0.0013456563174258918,-0.00035788765409961343,-0.00045720545342192053,4.331239499151707e-05,0.00034300071187317373,-0.00015710189705714584,4.340727813541889e-05,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128,0.0006438299815636128
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.INCP: 9>)",-5.7088296161964534e-05,-5.7866240385919806e-05,-0.00025733544025570155,0.00014350330107845366,0.00024343610974028707,-0.0002571209776215255,-5.7051724288612606e-05,-0.00035734822740778326,-0.0002566712233237922,0.000745258511742577,0.00034340506070293484,-0.0006573652033694088,0.0002444953995291144,4.310552845709026e-05,0.0002428312844131142,0.0008437143743503839,4.320954554714262e-05,4.3209500145167116e-05,0.00014346915995702147,0.00014346915995702147,0.0008443589659873396,4.3209600262343885e-05,4.320952808484435e-05,-5.69223368074745e-05,1,0.0009441724012140185,0.0006450294598471373,4.310309421271086e-05,-0.0001568428915925324,0.00014336816733703016,-5.7091207709163426e-05,0.00024399087182246147,0.0010444010305218398,0.0001442203437909484,0.0001442203437909484,-0.00035670148441568016,0.0003437107498757541,0.00024294925620779395,-5.7234414853155613e-05,-0.0006582742754835635,0.0002445588179398328,0.00024328853120096029,-0.00035730933770537375,-0.0006577373656909913,-5.709130666218698e-05,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026,-0.00035773956682533026
"(<SimilarityFunctionType.JACCARD: 2>, <FeaturesType.MFCC_BOW: 10>)",4.352588206529617e-05,-0.00025695512769743803,-0.00045789054944179953,4.307884839363396e-05,4.315620055422187e-05,0.00024421191890724005,-0.00025624633766710756,-5.687382421456277e-05,-0.000658083272865042,0.00044368279515765607,0.0029518575489055365,0.0006440397002734244,0.00034417201415635644,0.0027510572096798567,0.0026510520337615162,-0.00025697478442452846,-0.0011585413769353182,-0.0011585413885768503,-0.0003576807829085737,-0.0003576807829085737,-5.712797283194959e-05,-0.001158541386248544,-0.001158541397890076,-0.00035654952633194624,0.0009441724012140185,1,-0.0002571436227299273,-0.0011583984165918083,0.0017492874688468873,0.004153066464932635,4.3063299963250755e-05,0.0020462021813727914,0.00014301094226539134,-0.0011584116239100695,-0.0011584116239100695,-0.0011585256084799766,-0.0003576574183534831,-0.0014589790301397442,-0.0013587954523973168,-0.0009580833278596401,0.002947122126352042,0.0029472928494215012,-0.001358836229192093,-0.0004567331820726395,-0.0005567582510411739,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001,-0.001258610811783001
